keyword,id,title,company,location,post_date,work_type,applicant_count,description,data_analyst,bi_analyst,data_engineer,data_scientist,etl_developer,business_information,analyst
"""Analyst""",3191759563,Market Research Analyst,Mythic Protocol,"Bandung, East Java, Indonesia",4 days ago,,3 applicants,"What we're looking for

We are looking for a Market Research Analyst to help us in tokenomics research and competitive analyst regarding the market that involve.

Flexibility, autonomy and the ability to work in a fast paced and remote environment are required, but we pair that with a great team and a fun atmosphere with a love of gaming. We are trying to do something unique and be good thought leaders in the Web3 gaming space. Embed yourself in Business team to deeply understand and prioritize needs around marketing research and brand insights.

Responsibilities
Conduct market research on web3 gaming, specifically on the tokenomics of each game.
Continuously learn and research about cryptocurrency, blockchain, and decentralized finance.
Assess market competition by comparing the company’s product to competitors’ products
Create and present detailed analysis on the tokenomics of current and upcoming web3 games
Staying up to date on blockchain & game-fi developments
Qualifications
1+ years of relevant experience, fresh graduates with high curiosity in this space are encouraged to apply.
Bachelor degree in Marketing or Statistics or similar relevant field
Ability to deliver results while working independently
Self-motivated and committed to personal growth
Strong articulation and writing skills to generate and present research notes
Uniquely analytical, strategic, and operational
Details during research and possessing deep curiosity to uncover facts
Personal interest in gaming and/or web3 is a plus
Prior experience in web3 is a plus",0,0,0,0,0,0,1
"""Analyst""",3089803620,Application Cloud Support Senior Analyst (Semarang),Accenture Southeast Asia,"Semarang, Central Java, Indonesia",19 hours ago,,18 applicants,"About Accenture

Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centres. Our 506,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.

Responsibilities:

Design, develop, and configure software systems to meet market and/or client requirements either end-to-end from analysis, design, implementation, quality assurance (including testing), to delivery and maintenance of the software product or system or for a specific phase of the lifecycle. - Apply knowledge of technologies, applications, methodologies, processes and tools to support a client, project or entity. - Infrastructure Technology Support Analyst for SAP Basis (Installation, Patches, Transport Management, etc.)

Bachelor's Degree in Information Technology, Computer Science or other relevant fields. - Min 2 years of experience in SAP Basis S/4 Hana. - Based in Semarang or willing to relocate to Semarang - Ability to meet travel requirements, when applicable - Proven success in contributing to a team-oriented environment. - Proven ability to work creatively and analytically in a problem-solving environment. - Good communication (written and oral) and interpersonal skill.

Professional Skill Requirements: - Proven ability to build, manage and foster a team-oriented environment - Proven ability to work creatively and analytically in a problem-solving environment - Desire to work in an information systems environment - Excellent communication (written and oral) and interpersonal skills - Excellent leadership and management skills

You will also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.

Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.",0,0,0,0,0,0,1
"""Analyst""",3172823823,Compliance Analyst,Luno,"Jakarta, Jakarta, Indonesia",1 week ago,,90 applicants,"The world is changing.

We all want something different.

At Luno, we see you as an individual.

Together, we're upgrading the world of work to unleash your potential and empower you to become the best possible version of yourself.

A bit about us:
Luno means moon in Esperanto, we chose the name because at night, wherever you are in the world, you look up at the same moon. We believe in the power of working together, as one team, across borders, with clear focus and shared purpose.
Our popular mobile app and website helps people around the world grow and manage their money using the world's most mature cryptocurrencies: Bitcoin, Ethereum and USDC. We’ve processed over $21 billion to date.
Over 8 million customers across 40 countries have chosen to hold their crypto wallets on Luno because we offer a delightfully simple experience and bank-grade security.
We're part of the Digital Currency Group, named in 2021 as one of TIME magazine’s 100 Most Influential Companies, in the “Disruptors” category alongside Tesla, AirBnB, SpaceX, Peloton. TIME noted that DCG is “mainstreaming cryptocurrency”.
We’re proud to be one of the world’s most international cryptocurrency teams, with colleagues from 43 different nationalities working across South Africa, Indonesia, the United Kingdom, Malaysia, Nigeria, Australia and Singapore. Financial inclusion is part of our mission, but on a deeper level, inclusion is a way of life, and a way of work for us. It is part of who we are as a company, and a group of human individuals.

The role in a nutshell:

You will form part of the Compliance Operations team based in Jakarta, reporting to the Compliance Operations Team Lead. Our Compliance Operations team looks after our global business and consists of a growing team of enthusiastic, energetic Lunauts. You will work in a fast paced environment, collaborating with other business units, including Engineering, Product and Legal teams, servicing the business on an international level together with the teams from South East Asia, Africa and Europe.

The team:

The Compliance Operations team takes care of all operational aspects of compliance related matters for Luno's global business. Our mission is to create a world class compliance experience for Luno as well as our customers. We make sure we have the processes and information available that enable us to truly know our customers, we monitor for any external red flags customers may carry when they use Luno and we deal with any questions our business or customers may have on what good looks like. We operate in regional teams all over the world with our central team in South Africa.

Your mission will involve:
Supporting our Compliance Team Lead with the planning and oversight of day to day team tasks;
Reporting on and presenting periodic compliance related data, including progress reports, SLA’s etc;.
Supporting Luno’s compliance efforts across multiple geographies;
Following policies and procedures to ensure compliance with regulations, including but not limited to Anti Money Laundering (AML) and Know Your Customers (KYC);
Assisting in the implementation of new regulations or changes to existing regulations;
Support the business with compliance operations related queries, including triaging of received queries and resolution of questions pertaining to Luno’s policy/procedures;
Conducting enhanced due diligence reviews of customers and research, organising, filing and documenting the outcomes of the reviews;
Leading the day to day activities pertaining to Luno’s global KYC processes for ongoing and enhanced due diligence;
Reviewing potential sanctions and political exposure matches identified on customers;
Supporting our engineers and Compliance Operations lead with the automation of KYC controls and refresh automation;
Collaborate with the wider Financial Crime team to support ongoing investigations and queries;
Supporting external compliance audits;
Responding to regulatory requests and assisting the legal team in requests from law enforcement pertaining to money laundering;

The ideal candidate will have the following essentials:
University degree from a recognised tertiary institution
A minimum of 3 years work experience in AML/CFT related field
Strong analytical mindset
Ability to adapt within a fast-paced environment
Strong attention to detail, report writing and documenting outcomes of investigations
High proficiency in English
If not an Indonesian citizen, an existing, valid permit to work in Indonesia
Entrepreneurial, strong sense of responsibility and very high level of integrity
Solid interpersonal, communication and negotiation skills
Friendly, transparent, articulate and driven to succeed
Familiarity with crypto-currencies will be highly advantageous

Life at Luno 🚀

If you’re looking to work on something truly global and disruptive with a forward-thinking and ambitious team and the continuous quest for excellence, then this is an opportunity for you.

Like the majority of the companies, Luno is currently working remotely to keep our employees safe, which means you will not be physically, but virtually onboarded for now!
Live long and prosper. We’ve got you covered with excellent private medical insurance.
You'll be able to continuously up-skill yourself with access to free courses on Udemy, Coursera and Codecademy.
For the crypto fans among you (should be everyone!), you'll pay 0 fees with Luno from the day you start
Generous maternity / paternity leave.
An annual inspiration day, over and above your annual and public holiday leave... for that pottery course you’ve always been meaning to do!
Work with a globally diverse team of hardworking, ambitious and friendly people on something that will truly revolutionise the financial world.
We have virtual cooking, dancing, drawing and house planting classes hosted by our Lunauts to break up your day and work that other part of your brain.
Work is important, but your mental health should always take priority. At Luno, we do everything we can to make sure you lead a healthy and happy life. That's why Luno gives you free access to Headspace – a full library of guided meditations, sleep stories, and music.

We are an equal opportunity employer and value diversity at our company. We do not negatively discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",0,0,0,0,0,0,1
"""Analyst""",3192060110,Legal Analyst,CORIM GROUP,"Jakarta, Jakarta, Indonesia",3 days ago,On-site,30 applicants,"Job Description: A Legal Analyst at CORIM Indonesia will be responsible for writing legal analyses of recent laws and regulations, in the area of risk and crisis management, corporate litigation, background checking company, and general corporate. Key Responsibilities : Making a good and effective report and presentation. Writing legal analysis in the form of the Indonesian Legal Brief (ILB), which is some of the pages a brief description of recently issued laws and regulations. Writing Indonesian Law Digest (ILD), which is some of the pages a comprehensive analysis of recent laws or regulations. Qualifications : Must have a bachelor’s degree in law (S.H.) Must have one year’s experience as a legal analyst, legal company, administrative, or related field. Fresh graduates are welcome to apply. Candidates must have writing skills and comprehensive knowledge of general corporate law in Indonesia. Having critical and strategic thinking. High degree of professionalism, flexibility, and ability to work under pressure. Computer proficiency including Microsoft Office and the internet. Reliability in meeting deadlines.",0,0,0,0,0,0,1
"""Analyst""",3178069876,ICG Risk Analysis (IRAU) Credit Risk Senior Analyst,Citi,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,13 applicants,"Job Id: 22509712

ICG Risk Analysis (IRAUs) is an integral part of the Institutional Credit Management (“ICM”) organization. The IRAU’s mandate is to deliver best-in-class credit risk analysis, monitoring and credit administration as a partner to ICG Risk and Banking, Capital Markets and Advisory’s (BCMA) shared commitment to ensuring the safety and soundness of wholesale lending across ICG.

ICG Risk Analysis Credit Risk Senior Analysts are responsible for a portfolio of ICG Risk Relationships, owning the Credit Risk Analysis for those relationships, and being responsible for the continuous monitoring of that portfolio. That includes the production of Annual Reviews, Quarterly Reviews, and the support to Ad-Hoc Transactions and Portfolio & Industry Reviews and Stress Testing.

This role has responsibility for the portfolio of Relationships and the role reports directly to the ICG Risk Analysis (IRAU) Indonesia Credit Risk Team Lead.

Key Responsibilities:
Assess the credit and financial strength of Citi’s Large Corporate, Public Sector, and Financial Institutions Clients by performing fundamental credit analysis of counterparties using both quantitative and qualitative factors
Complete Credit Analysis Write-up Memos and Final Obligor Risk Ratings of Citi’s Counterparties based on independent assessment and judgement completed on the due diligence of the client and industry knowledge to provide appropriate extensions of credit remaining within Risk appetite
Continuous monitoring of the covered portfolio, including following industry trends, impacts to key relationships, and escalation of potential credit issues to Credit Risk Team Leads, ICG Risk and BCMA partners
Partnership with applicable regional and industry stakeholders in BCMA and Independent Risk in the implementation of credit assessment and monitoring standards for applicable portfolios
Support ICG Risk Analysis Voice of the Employee (VOE) initiatives
Travel (less than 10%)
Knowledge/Experience:
Demonstratable financial services experience, including 2-3 years of credit experience in Banking, Credit Risk Management or equivalent credit experience
Knowledge of Wholesale Credit Processes and organizational awareness including IRAU functions, covered portfolios, and processes
Understanding of policies and procedures with the ability to execute change seamlessly
Intermediate analytical skills, including an understanding of key financial components (liquidity position, leverage profile with the ability to identify root causes and trends and anticipate horizon issues
Thorough knowledge of Citi´s systems
Experience in preparing presentations for seniors
Awareness and adherence to the control environment including Quality Assurance and Quality Control
Skills/Competencies:
Assists colleagues in identifying stretch opportunities to elevate individual and team performance
Proven culture carrier
Interpersonal skills, with the ability to build relationships and exert influence with and without direct authority
Organizational skills with ability and willingness to work under pressure and manages time and priorities effectively
Written and verbal communication skills, with the ability to communicate clearly and concisely to audiences of varying levels of seniority
Microsoft Office (Word, Excel, and PowerPoint) skills
Qualifications:
BA/BSc or higher degree in Business (MBA), or any other related subject
-------------------------------------------------

Job Family Group:

Risk Management

-------------------------------------------------

Job Family:

Credit & Portfolio Risk Management

------------------------------------------------------

Time Type:

Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi.

View the ""EEO is the Law"" poster. View the EEO is the Law Supplement.

View the EEO Policy Statement.

View the Pay Transparency Posting",0,0,0,0,0,0,1
"""Analyst""",3034066004,Organization and Talent Senior Analyst,WTW,"Jakarta, Jakarta, Indonesia",3 months ago,,129 applicants,"In this role you will work as part of a team on a wide variety of Organization, Talent and Rewards consulting or involved in survey assignments as well as in other projects within Organization, Talent & Rewards areas.

The Role
You will be responsible for validating data for benchmarking and various analysis
Conducting/developing desk research, interviews, analysis, reports and presentation related to various solution in Organization Designs, Workforce Analysis, or Talent Management projects
Client facing, facilitating, and leading focus group discussions, workshops, or events required in projects, in coordination with the project team
Forecasting the workforce environment and future organization capabilities
Conducting reviews of all talent management processes and programmes
Supporting survey administration and rewards design solution development
The Requirements
Bachelor’s degree in Economics/Management/Psychological/Industrial Engineering will be preferable, Master degree will be an advantage
3+ years working experience in Human Resources (Rewards/Compensation and Benefits, Organization & People Analytics, or HR Business Partner)
Previous experience in consulting
Team-player with high degree of personal initiative and keen interest in pursuing a career in Human Resource Consulting
Ability to face clients and comfortable working in a dynamic & fast-paced working environment
Strategic thinker and able to convey ideas in coherent, fluent, and logical manner
Strong knowledge in Excel, Words, PowerPoints, Access, and other data analytics programs
Strong English language skill, both oral and written
Job

Consulting

Primary Location

Indonesia-Jawa-Jakarta Raya

Schedule

Full-time",0,0,0,0,0,0,1
"""Analyst""",3134215680,Financial Institutions Association Analyst,KoinWorks,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,50 applicants,"About KoinWorks

KoinWorks is Indonesia’s first Super Financial App with over 1 million users to date. We impact improvements in financial inclusion in both retail consumers and MSMEs by being the #1 financial capital provider to digital and eCommerce merchants in Indonesia. We will be launching Indonesia’s first SME Neobank in our continued mission to drive the digitization of MSMEs who have been underserved and underbanked for ages.

Founded in 2016, KoinWorks is backed by some of the world’s top Fintech investors, including East Ventures, MDI Ventures, Quona Capital, and Saison Capital, to support its vision for revolutionizing the financial services ecosystem for Indonesian MSMEs.

About The Role

We’re looking for a results-driven Financial Institutions Staff to support our upcoming fundraising, partnership, and M&A deals. You will be representing KoinWorks and managing its relationship with Financial Institutions on daily basis, aiming to grow their trust and support towards Indonesian MSME’s financial inclusion which is often turned away by traditional financial institutions. In addition, you are expected to actively contribute to the development of the firm and focus on making a long-term impact on the company.

In the business-critical role, you will be responsible for playing a key role in sourcing, leading, and managing deal opportunities. You are expected to have a hands-on, roll-sleeves-up mentality to ensure successful deals while having the growth mindset to keep data collection, business analysis, tactical and strategic insight development, and recommendations delivery process improved. To be successful in the role, you will need to be versatile, collaborative, commercial, and able to work in a fast-paced and dynamic environment.

Responsibilities
Assist fundraising activities, mergers and acquisitions, partnerships, and strategic investments, including industry analysis, due diligence, valuation, structuring of the deal.
Able to translate business metrics/requirements into clear financial impact/results and vice-versa
Assist on data analysis: work with data sets (large or small) to extract insights and make recommendations to stakeholders
Support the development and maintenance of sophisticated financial modeling to drive better decision making
Preparing investor reporting materials and management of strategic transaction activities, inclusive of cash flow forecasts, and bank partnerships.
Ad hoc analysis and apply business judgment to mitigate risks and find any efficiency
Developing and documenting investment theses and deal structures
Pricing strategy and execution, stress test analysis, new deal analysis, and contract negotiations
Requirements
Entry-level or experienced candidates in relevant areas such as Corporate Finance, Investment Banking, Advisory, Strategy Consulting, Fintech Startup are welcome
Having extensive experience in conducting or being a target of thorough due diligence toward fundraising, M&A, and public/private market transactions will be beneficial
Excellent Excel and Powerpoint skills, knowledge of SQL, R Studio, Python, or Tableau is an asset
Literacy in financial modeling, market analysis, data analysis, and statistic background is an asset
Passionate about the intersection between big data, finance, and technology",0,0,0,0,0,0,1
"""Analyst""",3155743900,Game Performance Marketing Analyst,Traveloka,"Tangerang, Banten, Indonesia",1 month ago,On-site,114 applicants,"Responsibilities
Responsible for managing Performance Marketing campaign across multiple channels such as Facebook, Instagram, Google Display Network, Google UAC, TikTok (initiation, planning, execution, optimization, budget management, reporting), in order to drive business performance to achieve set KPI.
Track and measure all digital marketing metrics including, but not limited to, actual spend, conversion, install, etc and utilizing a variety of tools through Dashboard / Reports to measure the success
Analyze and assess the performance of online advertising campaigns and translate quantitative and qualitative data into insights and recommendations for optimizing the campaign strategy
Identify and actively run an experiment (A/B Testing) with high-potential channels, and incorporate the success into the marketing plan
Perform ongoing review & monitoring on daily execution as well as provide recommendations to optimize online content and improve conversion rates
Understand how to assess technical implementation related to Digital Marketing enhancement and able to collaborate with tech/product team to identify and troubleshoot the issue as well as provide potential solutions based on judgment and experience
Coordinate and align with multiple internal stakeholders on the business objectives and able to translate these objectives into Performance marketing strategy and action plans
Involve in discussions with multiple external digital marketing partners to gather insights and leverage them for account improvement

Requirement
Bachelor's Degree or higher. Any major is welcome, but quantitative / analytical discipline is preferred (Science or Math)
1-2 years of Performance Marketing experience (e.g: Facebook Ads, Google Display Ads, UAC, SEM, and YouTube Ads) is preferred
Hands on experience in account management tools (Google Ads, Facebook Business Manager) is preferred
Basic understanding of Prospecting Marketing, Remarketing, Mobile App Installs and Acquisitions
Previous experience in translating complex data findings into clear insights, with a knack for storytelling
Basic understanding of Digital Marketing Mix (including how it works on both app and mobile web + desktop)
Good communication skills with proficiency in English, self-driven, strive for excellence
Analytical thinking and good numerical reasoning skills. Strong commercial acumen combined with an uncanny ability to extract and analyze data
Ability to execute and achieve goals in a fast-paced environment
Entrepreneurial and self-driven, and a self-responsibility for the insights that you produce
Proficiency in Excel, Google Sheet or similar data processing tool for Data Analysis and Reporting purposes. Experienced in dashboard tools like Tableau, Google Data Studio is a plus
Familiar with analytics tools such as Google Analytics. Experience in mobile app tracking and attribution tool (or MMP) such as Adjust, Appsflyer, Branch is a plus",0,0,0,0,0,0,1
"""Analyst""",3157870002,Portfolio & MIS Analyst,"PT Bank Danamon Indonesia, Tbk.","Jakarta, Indonesia",3 weeks ago,On-site,Over 200 applicants,"Job Purposes :
Perform SME portfolio management & analysis, CoC Budgeting and maintained Risk Management database to support analysis/reporting process related to portfolio analyst

Responsibilities :
Ensure all portfolio indicator movement well monitored and mitigated especially deterioration that might need attention from management.
Ensure COC budgeting / forecasting performed with proper model to ensure gap from the forecasted compared to actual figures are close, CoC and its components build smoothly month by month.
Provide Portfolio Quality Review report (PQR) and presented to all stakeholders
Ensure the data needed for analysis maintained timely, properly with accurate information.

General Qualification :
S1/S2 majoring in Information System/Management/Banking from reputable university.
Able to collaborate with various teams.
Having good communication & presentation skill.
Has completed the BSMR certification level 2.
Having knowledge related to portfolio management and portfolio analysis.
Having knowledge of provisioning process & methodology.
Having experience in Forecasting / Budgeting.
Familiar with data management using Excel/SAS/MIS tools (SAS EG)/ Tableau
Work in the banking sector and/or other financial institutions (min. 5 – 10 years experienced)",0,0,0,0,0,0,1
"""Analyst""",3169795142,TikTok E-commerce - Seller Risk Management and Programmes Analyst,TikTok,"Jakarta, Jakarta, Indonesia",1 week ago,Hybrid,Over 200 applicants,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has offices around the globe including in Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

Ecommerce's Governance and Experience is a global team responsible for ensuring our marketplace is safe and trustworthy for not only users, but also sellers and creators. We value user satisfaction and work on policies, rules, and systems to ensure quality. We are looking for Seller Risk Management and Programmes Analyst to join our team and implement policies, serve as a bridge for feedback on policy implementation and process effectiveness, success rates, as well as lead improvement programmes.

Responsibilities – What You’ll Do
· Responsible for monitoring seller performance dashboards and key metrics to diagnose and solve problems across the seller lifecycle.
· Investigate sensitive and critical escalations, review and enforce our strategies and TikTok Shop policies, taking into account our rules, business impact, and local market conditions.
· Gather and analyze data and trends to recommend policy, process, and product improvements.
· Manage incoming queries about seller policies, and work with XFN teams to handle seller appeals.
· Localize policies and strategies to take into account local country nuances. Convert policies into implementable rules and SOPs that can support at-scale enforcement, e.g. by automation, moderators, customer service agents etc.
· Develop internal training materials and and provide policy training.
· Work directly with Strategy and Policy Implementation Managers to conduct root cause analyses on problematic trends/ escalations, document findings, and make suggestions for policy/ strategy improvements.
· Conduct research for seller policies, from hypothesis generation, gathering and analysing large datasets to draw out key insights, to conducting interviews/ surveys with sellers.
· As a country advocate, you will identify country, language and cultural insights and work with teams to inform policy and strategy.
· You may support other special projects as required.

Qualifications – Who We’re Looking For
· Bachelor's degree or above.
· 1-2 years of hands on and in-depth experience in e-commerce governance and implementation, or online operations and escalation environment, or research.
· Strong ability to analyze, manipulate, and identify insights from quantitative and qualitative data. Data interpretation is required in this role. Experience with analytical tools (eg. SQL/ Excel/ Python) is a plus.
· Demonstrated analytical-thinking and problem-solving.
· Experience managing projects and coordinating with different cross-functional regional partners.
· Strong work ethic and ability to work independently in a fast-paced environment.
· Demonstrated ability to navigate successfully within ambiguity, with multiple priorities in a dynamic, fast-paced, changing environment.
· A South-East Asian language + English oral and written communication skills, including the ability to propose complex solutions and explanations in writing.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.",0,0,0,0,0,0,1
"""Analyst""",3156032616,Social Media Analyst,Jubelio,"Jakarta, Indonesia",3 weeks ago,On-site,Over 200 applicants,"Jubelio is an Omnichannel Platform for retailers and wholesalers. Our mission is to simplify your business by integrating back office, warehouse, marketplace, webstore and point of sales (POS) into one dashboard.

We highly valued our employee and dedicated ourselves to be 100% engaged and committed in assisting our employees on their quest to reach their professional goals. We offer various opportunity to further develop your career in form of promotion, rotation, training and development, or other program that will surely empower your skills and abilities.

Right Now we are currently looking for competent candidate to fill in our vacancies of Social Media Specialist position, with further detail below:

Job Description
Working together with overall marketing team to build and execute social media strategy through competitive research, benchmarking, and audience identification.
Handling social media management (Analyze and Concepting company content to be able to create viral content).
Analyze social media metrics.
Measure social media KPI and know how to achieve it.
Create an organic engagement to grow our social media followers.
Follow the trends on B2B industries

Minimum Qualifications
Have an experience 2-3 years as a social media analyst/strategist.
Min. of Bachelor's Degree in related degree from reputable university.
Previous experience of working in SaaS or E-Commerce company is highly preferred
Extremely tech-savvy, with strong communication skills
In-depth knowledge of the industry and its current events
Skilled in prioritizing and triaging obligations
Time and project management skills, including working on multiple projects and meeting tight deadlines.",0,0,0,0,0,0,1
"""Analyst""",3136655925,Financial Analyst Assistant Manager,Confidential Company Talenthunt 2-002,"Jakarta, Jakarta, Indonesia",1 month ago,On-site,49 applicants,"RESPONSIBILITIES: Assisting CFO in performing the financial planning and analysis Providing working paper to support financial planning and analysis Working with Microsoft Excel spreadsheets, maintaining and updating data and reports Communication and coordination with colleagues both in Finance and inter-division Communication and coordination with external parties (e.g. Bank, Business Partner, Appraisal, etc) Assisting the CFO with ad-hoc reports and projects

REQUIREMENTS: A bachelor's degree in finance, accounting, economics, or business Demonstrated analytical and problem-solving skills Excellent in using Microsoft Excel and Power Point Relevant finance working experience (min. 3 years) preferred Good in financial data analysis",0,0,0,0,0,0,1
"""Analyst""",3157752914,Trade Compliance Operations Analyst,Cargill,"Pandaan, East Java, Indonesia",3 days ago,,40 applicants,"Want to build a stronger, more sustainable future and cultivate your career? Join Cargill's global team of 160,000 employees who use new technologies, dynamic insights and over 154 years of experience to connect farmers with markets, customers with ingredients, and people and animals with the food they need to thrive.

Job Purpose and Impact

Trade Compliance Operations Analyst will be primarily responsible for routine cross border operations and compliance. Responsible for performing medium to moderate complexity customs activities and routine tasks

utilizing define procedures. This position responsibility includes, data management, reporting, government agency interaction, shipment execution, business and function partnership. Collaborate with relevant functional COE leads to develop goals and objectives that share mutual outcomes for the benefit of the business. Supports and implement trade compliance operations strategies and standard processes to achieve trade compliance goals and objectives for regional cross border activity.The position will work with trade compliance excellence team and have accountability for all trade compliance activity in their respective country, including developing and maintaining relationships with both internal and external stakeholders. Managing the processes, and a continuous improvement mindset is required. Must be able to communicate effectively, influence, demonstrate leadership and behaviors that are consistent with Cargill Values and high performance.

Key Accountabilities
Validate and coordinate import/export transactional data requirements
Validates and coordinates import/export transactional requirements, including preparation of documents (e.g. invoices, preferential trade documentation, commercial invoices, customs documentation, etc.), using a basic to medium knowledge of global trade compliance operations practices and procedures.
Execute controls to align with risk-control framework and guidance from centers of expertise to resolve cross-border issues.
Identify and resolve issues in coordination with appropriate resources, and evaluate the need for internal escalation to ensure compliant execution of cross border transactions.
Support and monitor cargo in transit to ensure timely shipping schedule, border crossing and compliance with local and overseas customs authorities.
Execute Customs clearance & file import/export declarations using defined procedures, prepares and submits, with limited supervision, import and export self-filings, and / or submits instructions to customs brokers for preparing customs declaration forms (including SAP/GTS).
Manage with guidance from Country Manager / Area Lead & Compliance excellence team, resolves holds, notifications and compliance alerts triggered by import/export declarations (Customs & OGA/PGA).
Manage Customs Clearance activities as per SLA and KPI designed.
Processes data entry activities to facilitate cross border execution and data analysis.
Provides documentation and data to support duty/tax reconciliation and duty drawback claim process, and compiles reports for internal and external audit purposes.
Provide and maintain data record for Customs Broker Evaluation Program.
Support Continuous Improvement initiatives.
Other duties as assigned.
Qualifications

Minimum Qualifications
Bachelor’s degree or equivalent experience
Minimum 3 years’ experience in the areas of customs, import/export
Demonstrated ability to excel in ambiguous situations
Proficient in Microsoft Office with expertise in Microsoft Excel
Fluent English and local language in both written and verbal
Highly collaborative – ability to excel in a team environment
Self-starter – highly motivated with demonstrated initiative
Preferred Qualifications
3 Years’ experience in the areas of customs, import/export, operations
Certified as Customs Declarant / Customs Broker License
Experience with SAP and GTS (Global Trade Services) module
Experience executing and ensuring trade compliance operations of Free Trade Agreement (FTA), Duty Draw Back and Free Trade Zone operations is a plus",0,0,0,0,0,0,1
"""Analyst""",3191189846,Social Media Analyst,Marketeers,Jakarta Metropolitan Area,31 minutes ago,On-site,13 applicants,"Responsibilities:
• Developing creative and engaging social media and digital marketing concepts and strategies for retail products (Subscription Magazine/eMagz, event, and other retail product)
• Managing and amplify the day-to-day performance of Instagram, FB, Twitter, LinkedIn and YouTube channel
• Overseeing, planning, and delivering content with strong eye for viral contents
• Develop strategies for digital campaigns and track campaign performance
• Create analysis and report for digital marketing trend
• Develop and monitor media/campaign budgets

Requirements:
• Minimal 2 year of experience as a social media/digital marketing specialist or similar role
• Using social media for brand awareness and impressions
• Excellent knowledge of TikTok, IG, Facebook and Twitter best practices
• Experience with doing audience persona research
• Familiar with tools of Social Media/FB Ads and Google Ads
• Good understanding of social media KPIs
• Ability to use design tools (Canva, Ai, etc) is a plus!
• Understanding of SEO and SEM would be a plus point",0,0,0,0,0,0,1
"""Analyst""",3167264365,Planner,kumparan.com,"Jakarta, Jakarta, Indonesia",2 weeks ago,On-site,12 applicants,"Job Descriptions
Assess inbound and channel's periodic goals and upcoming opportunity
Create feasibility target revenue
Develop Sales Proposal
Identify improvement strategies
Research & conduct client industry trends
Assess sales metrics to gauge the success of new strategies
Job Requirements
Prior experience as a Strategic Planner or Business Analyst or Creative Agency Consultant or Brand Strategist
Excellent interpersonal and communication skills
Excellent knowledge of industry strategies
Ability to problem-solve, strategic thinker
Ability to interpret relevant data
Analytical and problem-solving mindset
Creative and compelling storyteller
Ability to develop and design proposal, using basic design app",0,0,0,0,0,0,1
